,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,features,column_mean,column_std
208,208,208,208,heartrate__energy_ratio_by_chunks__num_segments_10__segment_focus_4,-1.8011321261505531e-13,1.0000000000000018
209,209,209,209,heartrate__energy_ratio_by_chunks__num_segments_10__segment_focus_5,-2.682542947064127e-13,0.9999999999999978
210,210,210,210,heartrate__energy_ratio_by_chunks__num_segments_10__segment_focus_6,-1.6332230086028434e-13,1.0000000000000149
211,211,211,211,heartrate__energy_ratio_by_chunks__num_segments_10__segment_focus_7,-1.771458429660808e-13,0.9999999999999942
212,212,212,212,heartrate__energy_ratio_by_chunks__num_segments_10__segment_focus_8,-1.1545970087577992e-13,1.0000000000000202
213,213,213,213,heartrate__energy_ratio_by_chunks__num_segments_10__segment_focus_9,-7.538692213327859e-14,0.9999999999999994
214,214,214,214,"heartrate__fft_aggregated__aggtype_""centroid""",-3.1516350306166045e-14,1.0000000000000218
215,215,215,215,"heartrate__fft_aggregated__aggtype_""kurtosis""",7.853086115029377e-16,0.9999999999999918
216,216,216,216,"heartrate__fft_aggregated__aggtype_""skew""",2.247227619945795e-14,0.9999999999999936
217,217,217,217,"heartrate__fft_aggregated__aggtype_""variance""",-1.529524267940661e-14,1.0000000000000036
218,218,218,218,"heartrate__fft_coefficient__attr_""abs""__coeff_0",1.5301023615619367e-14,0.999999999999985
219,219,219,219,"heartrate__fft_coefficient__attr_""abs""__coeff_1",-1.09107402118709e-14,1.0000000000000016
220,220,220,220,"heartrate__fft_coefficient__attr_""abs""__coeff_10",-4.7383620291182716e-15,0.9999999999999892
221,221,221,221,"heartrate__fft_coefficient__attr_""abs""__coeff_11",6.283043023212197e-15,1.0000000000000018
222,222,222,222,"heartrate__fft_coefficient__attr_""abs""__coeff_12",1.2608274150409016e-14,1.000000000000012
223,223,223,223,"heartrate__fft_coefficient__attr_""abs""__coeff_13",1.4318774517261582e-14,1.000000000000019
224,224,224,224,"heartrate__fft_coefficient__attr_""abs""__coeff_14",2.7709021248169616e-14,1.0000000000000433
225,225,225,225,"heartrate__fft_coefficient__attr_""abs""__coeff_15",1.6588843711543665e-14,0.9999999999999944
226,226,226,226,"heartrate__fft_coefficient__attr_""abs""__coeff_16",-1.1411826063634279e-14,1.000000000000001
227,227,227,227,"heartrate__fft_coefficient__attr_""abs""__coeff_17",-2.2657206352933998e-15,0.9999999999999944
228,228,228,228,"heartrate__fft_coefficient__attr_""abs""__coeff_18",-9.394258248613241e-15,1.0000000000000044
229,229,229,229,"heartrate__fft_coefficient__attr_""abs""__coeff_19",2.0130236636156488e-15,1.000000000000001
230,230,230,230,"heartrate__fft_coefficient__attr_""abs""__coeff_2",-5.509322419328384e-15,1.0000000000000115
231,231,231,231,"heartrate__fft_coefficient__attr_""abs""__coeff_20",-2.4344060481830995e-14,0.9999999999999952
232,232,232,232,"heartrate__fft_coefficient__attr_""abs""__coeff_21",-7.803388021006894e-14,0.9999999999999896
233,233,233,233,"heartrate__fft_coefficient__attr_""abs""__coeff_22",3.5285967965922305e-15,0.9999999999999895
234,234,234,234,"heartrate__fft_coefficient__attr_""abs""__coeff_23",8.847136096373608e-15,1.0000000000000016
235,235,235,235,"heartrate__fft_coefficient__attr_""abs""__coeff_24",1.7102108563530096e-14,1.0000000000000027
236,236,236,236,"heartrate__fft_coefficient__attr_""abs""__coeff_25",-5.236097939210164e-15,1.0000000000000018
237,237,237,237,"heartrate__fft_coefficient__attr_""abs""__coeff_26",8.207866309883679e-15,1.000000000000017
238,238,238,238,"heartrate__fft_coefficient__attr_""abs""__coeff_27",-1.2792064419523369e-15,1.0000000000000036
239,239,239,239,"heartrate__fft_coefficient__attr_""abs""__coeff_28",1.6211345626103002e-13,0.9999999999999785
240,240,240,240,"heartrate__fft_coefficient__attr_""abs""__coeff_29",-4.82772847830967e-15,1.000000000000008
241,241,241,241,"heartrate__fft_coefficient__attr_""abs""__coeff_3",1.793154771405254e-14,0.9999999999999875
242,242,242,242,"heartrate__fft_coefficient__attr_""abs""__coeff_30",-3.2704400986619185e-17,1.0000000000000098
243,243,243,243,"heartrate__fft_coefficient__attr_""abs""__coeff_31",6.721250128358103e-15,0.9999999999999972
244,244,244,244,"heartrate__fft_coefficient__attr_""abs""__coeff_32",1.0267804332173859e-14,1.000000000000016
245,245,245,245,"heartrate__fft_coefficient__attr_""abs""__coeff_33",6.878963797278689e-15,1.0000000000000135
246,246,246,246,"heartrate__fft_coefficient__attr_""abs""__coeff_34",-6.109632641315499e-15,0.9999999999999932
247,247,247,247,"heartrate__fft_coefficient__attr_""abs""__coeff_35",-1.2738579167332397e-14,0.9999999999999958
248,248,248,248,"heartrate__fft_coefficient__attr_""abs""__coeff_36",1.2087949002328996e-14,1.0000000000000009
249,249,249,249,"heartrate__fft_coefficient__attr_""abs""__coeff_37",-5.59176968139493e-15,0.9999999999999947
250,250,250,250,"heartrate__fft_coefficient__attr_""abs""__coeff_38",-8.029235633830734e-15,1.000000000000014
251,251,251,251,"heartrate__fft_coefficient__attr_""abs""__coeff_39",-6.355757033335288e-15,1.0000000000000084
252,252,252,252,"heartrate__fft_coefficient__attr_""abs""__coeff_4",2.0853958085448828e-14,0.9999999999999811
253,253,253,253,"heartrate__fft_coefficient__attr_""abs""__coeff_40",-7.562668471333082e-15,1.0000000000000095
254,254,254,254,"heartrate__fft_coefficient__attr_""abs""__coeff_41",-3.9342487242763325e-16,0.9999999999999828
255,255,255,255,"heartrate__fft_coefficient__attr_""abs""__coeff_5",-6.0892817561995986e-15,0.9999999999999858
256,256,256,256,"heartrate__fft_coefficient__attr_""abs""__coeff_6",2.4379139602385543e-14,0.9999999999999838
257,257,257,257,"heartrate__fft_coefficient__attr_""abs""__coeff_7",1.898354237038158e-15,1.0000000000000007
258,258,258,258,"heartrate__fft_coefficient__attr_""abs""__coeff_8",7.602352022852478e-15,1.0000000000000024
259,259,259,259,"heartrate__fft_coefficient__attr_""abs""__coeff_9",1.1980140907145338e-14,0.9999999999999841
260,260,260,260,"heartrate__fft_coefficient__attr_""angle""__coeff_1",1.110067056534248e-15,0.9999999999999943
261,261,261,261,"heartrate__fft_coefficient__attr_""angle""__coeff_10",-3.669212568930811e-16,0.99999999999999
262,262,262,262,"heartrate__fft_coefficient__attr_""angle""__coeff_11",7.304618000318741e-16,1.000000000000001
263,263,263,263,"heartrate__fft_coefficient__attr_""angle""__coeff_12",1.7755070240724893e-16,1.000000000000004
264,264,264,264,"heartrate__fft_coefficient__attr_""angle""__coeff_13",2.4178594988024566e-16,0.9999999999999944
265,265,265,265,"heartrate__fft_coefficient__attr_""angle""__coeff_14",1.3771055049387307e-16,1.0000000000000588
266,266,266,266,"heartrate__fft_coefficient__attr_""angle""__coeff_15",-4.1086041884968604e-16,1.0000000000000004
267,267,267,267,"heartrate__fft_coefficient__attr_""angle""__coeff_16",-1.6072503337418666e-15,1.0000000000000022
268,268,268,268,"heartrate__fft_coefficient__attr_""angle""__coeff_17",-6.680560161116966e-16,0.9999999999999947
269,269,269,269,"heartrate__fft_coefficient__attr_""angle""__coeff_18",5.606555456413061e-16,0.9999999999999943
270,270,270,270,"heartrate__fft_coefficient__attr_""angle""__coeff_19",-1.9016809942636995e-16,1.0000000000000038
271,271,271,271,"heartrate__fft_coefficient__attr_""angle""__coeff_2",-1.941946053840956e-16,1.0000000000000044
272,272,272,272,"heartrate__fft_coefficient__attr_""angle""__coeff_20",9.403813612625984e-16,1.0000000000000093
273,273,273,273,"heartrate__fft_coefficient__attr_""angle""__coeff_21",4.765895877123582e-16,1.0000000000000013
274,274,274,274,"heartrate__fft_coefficient__attr_""angle""__coeff_22",-3.315898474131049e-16,0.9999999999999895
275,275,275,275,"heartrate__fft_coefficient__attr_""angle""__coeff_23",1.329691205302531e-16,1.0000000000000009
276,276,276,276,"heartrate__fft_coefficient__attr_""angle""__coeff_24",1.6066601842086993e-15,1.0
277,277,277,277,"heartrate__fft_coefficient__attr_""angle""__coeff_25",4.144535864359144e-17,1.000000000000004
278,278,278,278,"heartrate__fft_coefficient__attr_""angle""__coeff_26",-1.2650108164673737e-16,1.0000000000000024
279,279,279,279,"heartrate__fft_coefficient__attr_""angle""__coeff_27",2.6936448063592433e-16,1.0000000000000084
280,280,280,280,"heartrate__fft_coefficient__attr_""angle""__coeff_28",4.2340699792482695e-16,0.9999999999999741
281,281,281,281,"heartrate__fft_coefficient__attr_""angle""__coeff_29",6.460451246660724e-16,0.9999999999999901
282,282,282,282,"heartrate__fft_coefficient__attr_""angle""__coeff_3",-5.636720528265536e-16,1.0000000000000044
283,283,283,283,"heartrate__fft_coefficient__attr_""angle""__coeff_30",4.598107934136447e-17,1.0000000000000058
284,284,284,284,"heartrate__fft_coefficient__attr_""angle""__coeff_31",-4.787495350037513e-16,1.0000000000000038
285,285,285,285,"heartrate__fft_coefficient__attr_""angle""__coeff_32",1.4089398568993087e-17,0.9999999999999973
286,286,286,286,"heartrate__fft_coefficient__attr_""angle""__coeff_33",-2.1255162814865133e-16,1.0000000000000138
287,287,287,287,"heartrate__fft_coefficient__attr_""angle""__coeff_34",1.9121519331236142e-16,1.0000000000000075
288,288,288,288,"heartrate__fft_coefficient__attr_""angle""__coeff_35",5.004434318429883e-16,0.9999999999999982
289,289,289,289,"heartrate__fft_coefficient__attr_""angle""__coeff_36",-1.6241252381074103e-16,1.000000000000011
290,290,290,290,"heartrate__fft_coefficient__attr_""angle""__coeff_37",-1.2423827972242084e-16,1.0000000000000044
291,291,291,291,"heartrate__fft_coefficient__attr_""angle""__coeff_38",-4.503009552220313e-17,0.9999999999999908
292,292,292,292,"heartrate__fft_coefficient__attr_""angle""__coeff_39",-2.897769099174263e-16,1.0000000000000036
293,293,293,293,"heartrate__fft_coefficient__attr_""angle""__coeff_4",6.836561974855985e-16,1.0000000000000036
294,294,294,294,"heartrate__fft_coefficient__attr_""angle""__coeff_40",2.4293927068220725e-16,1.0000000000000024
295,295,295,295,"heartrate__fft_coefficient__attr_""angle""__coeff_41",5.183536271038601e-17,0.9999999999999883
296,296,296,296,"heartrate__fft_coefficient__attr_""angle""__coeff_5",-7.129545925950796e-16,0.9999999999999964
297,297,297,297,"heartrate__fft_coefficient__attr_""angle""__coeff_6",1.9576440314232114e-16,0.9999999999999893
298,298,298,298,"heartrate__fft_coefficient__attr_""angle""__coeff_7",1.6993777342938825e-16,0.9999999999999966
299,299,299,299,"heartrate__fft_coefficient__attr_""angle""__coeff_8",-1.6185795186371592e-15,0.9999999999999901
300,300,300,300,"heartrate__fft_coefficient__attr_""angle""__coeff_9",1.3333062927285626e-15,0.9999999999999907
301,301,301,301,"heartrate__fft_coefficient__attr_""imag""__coeff_1",-8.455072361690687e-16,1.0000000000000058
302,302,302,302,"heartrate__fft_coefficient__attr_""imag""__coeff_10",-6.867131720674061e-16,0.9999999999999923
303,303,303,303,"heartrate__fft_coefficient__attr_""imag""__coeff_11",6.138887196745373e-16,1.0000000000000036
304,304,304,304,"heartrate__fft_coefficient__attr_""imag""__coeff_12",-1.9494493836197997e-16,1.0000000000000118
305,305,305,305,"heartrate__fft_coefficient__attr_""imag""__coeff_13",-4.921408709820833e-16,0.9999999999999929
306,306,306,306,"heartrate__fft_coefficient__attr_""imag""__coeff_14",8.527707123162181e-16,1.000000000000006
307,307,307,307,"heartrate__fft_coefficient__attr_""imag""__coeff_15",-9.687483739481269e-16,1.0000000000000144
308,308,308,308,"heartrate__fft_coefficient__attr_""imag""__coeff_16",-5.192000701485746e-16,1.0000000000000033
309,309,309,309,"heartrate__fft_coefficient__attr_""imag""__coeff_17",1.9439188394232586e-16,1.0
310,310,310,310,"heartrate__fft_coefficient__attr_""imag""__coeff_18",1.0380730288416221e-17,0.9999999999999946
311,311,311,311,"heartrate__fft_coefficient__attr_""imag""__coeff_19",-4.304651863415102e-16,1.0000000000000042
312,312,312,312,"heartrate__fft_coefficient__attr_""imag""__coeff_2",-1.9878259646909204e-16,1.0000000000000038
313,313,313,313,"heartrate__fft_coefficient__attr_""imag""__coeff_20",3.498119788557938e-16,0.9999999999999967
314,314,314,314,"heartrate__fft_coefficient__attr_""imag""__coeff_21",2.2120490644641012e-16,1.000000000000003
315,315,315,315,"heartrate__fft_coefficient__attr_""imag""__coeff_22",1.7942265672645623e-15,0.9999999999999819
316,316,316,316,"heartrate__fft_coefficient__attr_""imag""__coeff_23",-3.228472036146093e-16,1.0000000000000044
317,317,317,317,"heartrate__fft_coefficient__attr_""imag""__coeff_24",2.9382364957343194e-16,0.9999999999999973
318,318,318,318,"heartrate__fft_coefficient__attr_""imag""__coeff_25",3.0857232947804927e-16,0.9999999999999952
319,319,319,319,"heartrate__fft_coefficient__attr_""imag""__coeff_26",-3.773137901721607e-16,1.0000000000000022
320,320,320,320,"heartrate__fft_coefficient__attr_""imag""__coeff_27",-6.902321494266078e-16,1.000000000000009
321,321,321,321,"heartrate__fft_coefficient__attr_""imag""__coeff_28",-7.963562107638332e-16,1.000000000000075
322,322,322,322,"heartrate__fft_coefficient__attr_""imag""__coeff_29",4.2473230516216883e-16,1.0000000000000064
323,323,323,323,"heartrate__fft_coefficient__attr_""imag""__coeff_3",-2.052438907865144e-16,0.9999999999999901
324,324,324,324,"heartrate__fft_coefficient__attr_""imag""__coeff_30",5.666278589169611e-17,0.9999999999999973
325,325,325,325,"heartrate__fft_coefficient__attr_""imag""__coeff_31",9.964577914395546e-16,1.0000000000000047
326,326,326,326,"heartrate__fft_coefficient__attr_""imag""__coeff_32",-1.7985355019274466e-16,1.0000000000000118
327,327,327,327,"heartrate__fft_coefficient__attr_""imag""__coeff_33",1.0304137309718696e-16,0.9999999999999959
328,328,328,328,"heartrate__fft_coefficient__attr_""imag""__coeff_34",2.0925606454129172e-16,0.9999999999999831
329,329,329,329,"heartrate__fft_coefficient__attr_""imag""__coeff_35",3.1308613033601893e-16,0.9999999999999959
330,330,330,330,"heartrate__fft_coefficient__attr_""imag""__coeff_36",-1.835297602489973e-16,0.9999999999999858
331,331,331,331,"heartrate__fft_coefficient__attr_""imag""__coeff_37",-1.0391352980013235e-16,0.9999999999999912
332,332,332,332,"heartrate__fft_coefficient__attr_""imag""__coeff_38",-2.1919839803364063e-19,1.0000000000000075
333,333,333,333,"heartrate__fft_coefficient__attr_""imag""__coeff_39",-3.592830357923704e-17,0.9999999999999921
334,334,334,334,"heartrate__fft_coefficient__attr_""imag""__coeff_4",7.639671182420778e-16,1.0000000000000078
335,335,335,335,"heartrate__fft_coefficient__attr_""imag""__coeff_40",-1.0235890731561684e-16,0.9999999999999822
336,336,336,336,"heartrate__fft_coefficient__attr_""imag""__coeff_41",2.3454059975447217e-16,1.0000000000000047
337,337,337,337,"heartrate__fft_coefficient__attr_""imag""__coeff_5",5.199436585603656e-16,1.0000000000000013
338,338,338,338,"heartrate__fft_coefficient__attr_""imag""__coeff_6",2.1449406318353406e-16,1.0000000000000087
339,339,339,339,"heartrate__fft_coefficient__attr_""imag""__coeff_7",1.5009256215633643e-15,1.0000000000000044
340,340,340,340,"heartrate__fft_coefficient__attr_""imag""__coeff_8",3.5538467659041825e-16,0.9999999999999963
341,341,341,341,"heartrate__fft_coefficient__attr_""imag""__coeff_9",1.0890922990547136e-15,1.0000000000000073
342,342,342,342,"heartrate__fft_coefficient__attr_""real""__coeff_0",1.5301023615619367e-14,0.999999999999985
343,343,343,343,"heartrate__fft_coefficient__attr_""real""__coeff_1",5.61343491382827e-16,0.9999999999999858
344,344,344,344,"heartrate__fft_coefficient__attr_""real""__coeff_10",-1.1894716762219343e-16,0.9999999999999927
345,345,345,345,"heartrate__fft_coefficient__attr_""real""__coeff_11",3.4465660114819487e-16,0.9999999999999923
346,346,346,346,"heartrate__fft_coefficient__attr_""real""__coeff_12",-9.870807368929038e-16,1.0000000000000042
347,347,347,347,"heartrate__fft_coefficient__attr_""real""__coeff_13",3.0075706351738835e-16,1.0000000000000067
348,348,348,348,"heartrate__fft_coefficient__attr_""real""__coeff_14",-3.0364677286008107e-15,1.000000000000011
349,349,349,349,"heartrate__fft_coefficient__attr_""real""__coeff_15",2.7810032717640394e-16,0.9999999999999917
350,350,350,350,"heartrate__fft_coefficient__attr_""real""__coeff_16",-4.848373489737548e-16,0.9999999999999919
351,351,351,351,"heartrate__fft_coefficient__attr_""real""__coeff_17",2.057071581700509e-16,1.0000000000000084
352,352,352,352,"heartrate__fft_coefficient__attr_""real""__coeff_18",-2.4837286174115654e-16,0.9999999999999809
353,353,353,353,"heartrate__fft_coefficient__attr_""real""__coeff_19",-1.4614715960588323e-16,0.9999999999999879
354,354,354,354,"heartrate__fft_coefficient__attr_""real""__coeff_2",-1.755369435859291e-15,0.9999999999999994
355,355,355,355,"heartrate__fft_coefficient__attr_""real""__coeff_20",-5.266915969367551e-16,1.0000000000000078
356,356,356,356,"heartrate__fft_coefficient__attr_""real""__coeff_21",1.3864054185106888e-15,0.999999999999677
357,357,357,357,"heartrate__fft_coefficient__attr_""real""__coeff_22",6.338012079943703e-16,1.0000000000000016
358,358,358,358,"heartrate__fft_coefficient__attr_""real""__coeff_23",1.8225166497430885e-16,0.9999999999999931
359,359,359,359,"heartrate__fft_coefficient__attr_""real""__coeff_24",-3.7275867884686927e-16,0.9999999999999998
360,360,360,360,"heartrate__fft_coefficient__attr_""real""__coeff_25",-6.66410341984921e-16,1.0000000000000009
361,361,361,361,"heartrate__fft_coefficient__attr_""real""__coeff_26",-4.927495680720075e-16,0.9999999999999986
362,362,362,362,"heartrate__fft_coefficient__attr_""real""__coeff_27",-1.1773820414996174e-16,1.0000000000000022
363,363,363,363,"heartrate__fft_coefficient__attr_""real""__coeff_28",1.6057846552227073e-15,1.0000000000001266
364,364,364,364,"heartrate__fft_coefficient__attr_""real""__coeff_29",-3.803260820035999e-17,0.9999999999999964
365,365,365,365,"heartrate__fft_coefficient__attr_""real""__coeff_3",-5.013691235392996e-16,1.0000000000000029
366,366,366,366,"heartrate__fft_coefficient__attr_""real""__coeff_30",4.1583706555581133e-16,0.9999999999999932
367,367,367,367,"heartrate__fft_coefficient__attr_""real""__coeff_31",7.916906571687633e-16,0.9999999999999976
368,368,368,368,"heartrate__fft_coefficient__attr_""real""__coeff_32",5.921492970141702e-16,0.9999999999999951
369,369,369,369,"heartrate__fft_coefficient__attr_""real""__coeff_33",3.9165695304041576e-17,1.000000000000012
370,370,370,370,"heartrate__fft_coefficient__attr_""real""__coeff_34",6.239735321256081e-16,1.0000000000000044
371,371,371,371,"heartrate__fft_coefficient__attr_""real""__coeff_35",-5.290513519986634e-16,1.000000000000011
372,372,372,372,"heartrate__fft_coefficient__attr_""real""__coeff_36",-3.0090797318372686e-16,1.0000000000000082
373,373,373,373,"heartrate__fft_coefficient__attr_""real""__coeff_37",-2.4217861008749244e-16,1.0
374,374,374,374,"heartrate__fft_coefficient__attr_""real""__coeff_38",3.746943693156587e-17,1.0000000000000215
375,375,375,375,"heartrate__fft_coefficient__attr_""real""__coeff_39",-7.433034538735988e-16,0.9999999999999968
376,376,376,376,"heartrate__fft_coefficient__attr_""real""__coeff_4",-1.1547460130842164e-15,0.999999999999996
377,377,377,377,"heartrate__fft_coefficient__attr_""real""__coeff_40",-5.838197578888919e-16,0.9999999999999949
378,378,378,378,"heartrate__fft_coefficient__attr_""real""__coeff_41",1.4150403169307372e-15,1.0000000000000004
379,379,379,379,"heartrate__fft_coefficient__attr_""real""__coeff_42",1.168775975164512e-15,0.9999999999999907
380,380,380,380,"heartrate__fft_coefficient__attr_""real""__coeff_5",-4.480912107705321e-16,1.0000000000000064
381,381,381,381,"heartrate__fft_coefficient__attr_""real""__coeff_6",-2.0968012913441065e-16,1.0000000000000075
382,382,382,382,"heartrate__fft_coefficient__attr_""real""__coeff_7",6.259463177079109e-16,1.0000000000000056
383,383,383,383,"heartrate__fft_coefficient__attr_""real""__coeff_8",3.098124865684627e-16,1.0000000000000009
384,384,384,384,"heartrate__fft_coefficient__attr_""real""__coeff_9",9.129781892253466e-17,1.0000000000000253
